keep,verified_label,label,rating,app,language,text,review_id,thumbs_up,date,source
1,neutral,neutral,3,Grab,en,"paylater is very convenient feature. but the payment to paylater is annoying if we don't bind a card to grab. if we want to top up from bank, it doesn't allow us to top up the exact amount, eg 83.23, but we have to top up 84 instead. and why do we have to top up and then only pay? shopee paylater can straight pay the amount via online banking! fix it please, it annoys me every month till I have to change my 5 stars review to 3 stars. thank you",61641f4e-bba8-4852-94da-ebd89cc0ce66,1,2026-06-10 09:42:56,Google Play
1,neutral,neutral,3,Grab,ms,ok lah walaupun caj terlalu tinggi tapi terpaksa guna lah...tq for CEO MANAGER GRAB,0075db19-41e0-4ec9-9c2c-2fa0f19ee4be,1,2025-05-16 10:54:07,Google Play
1,neutral,neutral,3,Grab,en,grab letak location jalan salah :/,0b9e691d-1f81-4530-883b-81882f7021bc,0,2026-05-24 17:50:52,Google Play
1,neutral,neutral,3,Grab,en,"for rides, it doesn't seem like the map is accurate.",df867c61-0d4e-44b4-a2fe-01296b71b5b0,0,2026-05-30 19:30:48,Google Play
1,neutral,neutral,3,Grab,ms,"💯Belum cuba belum tauk,,",89e72de1-76e7-4514-b9a7-867e5c9acbd8,0,2025-07-26 03:02:27,Google Play
1,neutral,neutral,3,Grab,en,ayaw ninyo ng cash gusto cashless hays,5d0c8c51-fae6-4c18-878e-20f97a0cb2ed,0,2026-06-21 12:37:13,Google Play
1,neutral,neutral,3,Grab,ms,Selalu berubah ubah kereta. Sepatutnya 1 warna sudah memadai,83c88084-0625-40f0-84ca-a312fea47554,0,2025-04-27 15:04:09,Google Play
1,neutral,neutral,3,Grab,ms,Tk boleh buka.. Beli sim baru.. Tpi nombor masih customer yang lama pakai.. Baik tk payah jual sim maxis ni.. Susahkan orang nk buka halaman ni.. Baik pakai celcom agi bagus,add35e17-1574-4cd8-bf8d-834d8cfc331c,3,2024-12-10 19:39:03,Google Play
1,neutral,neutral,3,Grab,en,"ini habis update ko malah nge lack terus ya, diminta cek koneksi. apps lain normal aja",71a8e2e6-6b65-47ba-93d7-efb6d6fc354e,0,2026-05-17 17:52:32,Google Play
1,neutral,neutral,3,Grab,en,"Làm UX khó xài, nhiều menu ẩn. Muốn edit lại review chả biến lần vào đâu. Nói chung app ngu vkl",3b58cb04-ac1c-45b3-9447-859b2f2228b0,0,2026-05-25 17:34:51,Google Play
1,neutral,neutral,3,Grab,ms,"sebelum ni guna grab ni ok je, cepat dan harga pun sesuai.....tapi sekarang harga tetap rm5 , bila dah oder pemandu call naik kan tambang rm10 . tiada kejujuran.. sebelum ni guna grab harga tetap rm9. sekarang harga tetap kadang rm5 boleh naik sampai 9 dan 10 kadang ada sampai 13😮‍💨",e3c42440-009b-40be-a588-662d400ba3c0,1,2025-05-18 02:16:36,Google Play
1,neutral,neutral,3,Grab,en,susah babi mw book,33ac27f6-5265-4ca9-ac6d-dc9f2bd563d1,0,2026-05-21 17:34:51,Google Play
1,neutral,neutral,3,Grab,en,"Laging kina cancel is booking, choosy din un ibang driver e",c9f2953f-606c-48c7-946a-e041db47546b,0,2026-05-24 14:03:13,Google Play
1,neutral,neutral,3,Grab,en,good drive safe,5e6d218e-2fd9-4f61-bb2c-6db490c08c09,0,2026-06-09 00:53:30,Google Play
1,neutral,neutral,3,Grab,en,Is the grab system down now ?,5c78b75b-c9cb-4338-9c14-9507a191dceb,0,2026-06-07 08:11:33,Google Play
1,neutral,neutral,3,Grab,ms,Screenshoot picture dan pindah ke duitnown juga tidak pernah digunakan ja lagi.,b7acdbc2-fcda-40b4-b64d-c2ad5a835f80,0,2026-05-21 23:30:42,Google Play
1,neutral,neutral,3,Grab,ms,"Saya di sini untuk meminta tolong... Kembalikan kredit untuk topup ""CELCOME""😭 saya sedang sulit nak topup internet celcome untuk teruskan monthly internet",6c179203-612d-4340-b030-4fab8cf09520,3,2025-01-10 09:09:08,Google Play
1,neutral,neutral,3,Grab,en,darkmode on chat still not fixed yet,53113e7a-0766-4cb7-bf95-7693c628de7f,0,2026-06-03 10:03:01,Google Play
1,neutral,neutral,3,Grab,en,"I don’t know what to say… I ordered a Grab from my location, but the driver went to another location. When he called, he told me that I booked the wrong location, but the app clearly showed the correct location that I selected. Now I want to cancel the ride, and they’re charging me RM3 even though it’s not my fault. What the hell? Now I have to pay even though I did nothing wrong.🤷",9a3fcbda-effd-421f-9a9f-5fc54e9fd322,1,2026-05-16 18:41:29,Google Play
1,neutral,neutral,3,Grab,en,"i have to update the app when i really have to go somewhere, and it took so long. pls gave choice to update it sometime later",f5bf1c70-1f52-406a-ac8a-798ccc413298,0,2026-06-03 17:10:58,Google Play
1,neutral,neutral,3,Grab,en,why didn't have touch n go payment?,ccc40110-09c4-42fc-be37-fe6e20b7dcff,0,2026-05-27 21:45:40,Google Play
1,neutral,neutral,3,Grab,en,To many notifications,72a0d83f-daf7-419d-878e-ac4d619032e7,0,2026-05-20 16:23:45,Google Play
1,neutral,neutral,3,Grab,ms,i hate this because i wait so long to wait the driver accept my booking!!!!,9a43477f-3cd4-4e05-ba14-2103b2eb3203,2,2025-09-19 18:41:34,Google Play
1,neutral,neutral,3,Grab,en,it's good and all but one thing I don't like in this app is the unjustifiable price of their delivery fee where some of the foods costs less than the delivery fee. it pisses me off sometimes.,ef1dca44-8553-4f06-9293-a34b7bd5d210,1,2026-05-31 13:01:35,Google Play
1,neutral,neutral,3,Grab,en,เรียกรถยากมากค่าาา รอสามสิบนาทีตลอดเลย มันแอบนานนะ ถ้าเรารีบต้องการด่วนงี้ แม้จะเผื่อเวลาแล้วก็นานค่ะ,64893b1c-b498-404c-a560-2baa2cd7524e,0,2026-05-18 09:06:51,Google Play
1,neutral,neutral,3,Grab,ms,kenapa saya tak boleh deta grab,9068b97b-61ba-4674-a9fd-c1b034e55f6c,0,2026-04-09 16:30:49,Google Play
1,neutral,neutral,3,Grab,en,"Terrible system; can't even cancel an order that just got ordered literally seconds ago; because the system decided to order it without going through 2 phases (jumped directly to the second phase - ""check order"" phase was skipped), without letting me check my orders! And the price was twice the previous time I bought at the same store for the same items! Good thing the driver understood my request and cancelled my order, otherwise I had to pay twice the amount for the same stuffs!",cc14f7bf-5f84-498d-b0fe-a9644ba2271b,2,2026-06-15 14:00:32,Google Play
1,neutral,neutral,3,Grab,en,pay through online not activated because use grab pay ewallet,3354bfb9-fb73-47ba-8ee4-d22429e4eb80,0,2026-05-30 13:02:58,Google Play
1,neutral,neutral,3,Grab,ms,Aku bagi tiga jeer sebab tak boleh top up Digi,efed3fe3-13b2-4eb7-be2b-41918d43667a,2,2025-02-22 03:19:49,Google Play
1,neutral,neutral,3,Grab,en,"it is not even raining and yet, Grab says it is and charges me more than double.",f5feaebf-6d3b-44d3-9338-abedf209103d,0,2026-05-16 14:01:00,Google Play
1,neutral,neutral,3,Grab,en,ice latte tawar and pahit,7506c748-50bc-4b50-a869-c0f227a78845,0,2026-06-01 23:59:31,Google Play
1,neutral,neutral,3,Grab,en,"i cant open my app. its stuck at secure with pin. but when i put on pin, it says pin setup failed. been trying since hours. i cant even chat cs when i cant even open the app.",8287f9c7-0277-48ff-8899-2cf88e93fe1f,0,2026-05-23 19:25:13,Google Play
1,neutral,neutral,3,Grab,ms,okay tak ada masalah.,b9f15a64-9139-4ef4-909c-e03504ce5ebf,1,2025-09-08 11:01:32,Google Play
1,neutral,neutral,3,Grab,en,This app helping not much,66d3c7c2-efd7-449f-b6e6-df8d9b372792,0,2026-06-17 02:33:21,Google Play
1,neutral,neutral,3,Grab,ms,"Grab sekarang banyak mahallllllll gile,,dia masih jauh pun dia ambik,,nnti kalau dah tak ada penumpang cam texi baru tau",ff20853c-c9a4-471c-8353-1105a57a43c9,1,2026-01-13 10:05:44,Google Play
1,neutral,neutral,3,Grab,en,"kurang bgt, malah ngasih driver yang masih ada orderan, redup aja redup",875dc3e0-6be7-4236-ac83-77aab0409672,0,2026-05-16 14:26:16,Google Play
1,neutral,neutral,3,Grab,en,sangat kecewa susah dapat driver d jam-jam tertentu,d010a056-b53e-44c6-b243-28a20dd1265c,0,2026-05-26 19:28:14,Google Play
1,neutral,neutral,3,Grab,en,why I can't update the emergency contact portion here?,45f83501-ee91-4acb-bcb7-f5fec9e330ae,1,2026-05-22 17:22:49,Google Play
1,negative,negative,1,Touch n Go eWallet,ms,kenapa tng saya tak boleh nk tukar no pin.. sbb saya lupa no pin tu,a07a3cd3-764d-4124-a003-834ecf55f849,0,2026-06-17 19:11:45,Google Play
1,negative,negative,2,Touch n Go eWallet,ms,sedih nya..dh kemaskini terus ada masalah ..sebelum kemas kini ok ja tng ni..,244df488-2680-4b5c-910f-7a8d399d6e1c,3,2026-04-08 12:52:31,Google Play
1,negative,negative,2,Touch n Go eWallet,ms,"Saya buat akaun recovery .Akaun saya dah disahkan dan tidak dapat dipulihkan juga walaupun menggunakan nombor yang dah dikemaskini, dan emel yg sama.",74e0ccdf-93db-4373-b83b-20f28b63a666,0,2026-04-26 08:38:20,Google Play
1,negative,negative,1,Touch n Go eWallet,en,"Unable to reload my My50 Pass. The payment was successful, but the reload amount was refunded back to my account a few minutes later.",abbf4fac-26a8-4fca-b8a0-3b2925e53cfb,0,2026-06-20 09:41:09,Google Play
1,negative,negative,1,Touch n Go eWallet,en,I can't verify,741cf1fb-c0ba-43d1-9f46-2cc141317cf7,0,2026-06-12 11:35:46,Google Play
1,negative,negative,2,Touch n Go eWallet,ms,senang membuat pembayaran,28583973-e7f2-4657-ae19-8303f13212da,0,2026-06-08 13:39:03,Google Play
1,negative,negative,2,Touch n Go eWallet,en,"This new version is kinda bad, I tried to use auto debit payment to pay apple+ service but it was still pending even though I already top up some money to my ewallet. It's been pending for a few days I don't know how to settle those payments, I linked to my ipad and unlinked a lot of times and it still can't pay the pending payment, I wish I can pay it manually so that it won't stay pending in my account. If the pending payment has been settled, I don't think I will use this app anymore.",e97a2f8d-9b55-4367-b303-c7ee91f2f75e,2,2026-06-13 20:19:42,Google Play
1,negative,negative,2,Touch n Go eWallet,en,always lock me out whenever i receive funds from top up n transfer .. inconcenient .. embarrasing as well especially while making payment,bd28e57a-8688-43b5-b95f-4aadf082afc3,0,2026-06-04 11:02:11,Google Play
1,negative,negative,1,Touch n Go eWallet,en,"recent update put useful mini apps to dormant. change of UI and buttons not for ease of usage but to force as much ads as possible to users. the TnG card button is no where to be found, probably hidden somewhere, thou can still be viewed with search bar. worst UI development team ever, you need to get them replaced.",1f68bcc3-d381-473b-9db6-3536f37e0101,0,2026-06-20 22:09:08,Google Play
1,negative,negative,1,Touch n Go eWallet,ms,kenapa buat pindahan duit ke bank 10 ringgit dipotong. pindah 30 masuk bank 20 jerr,1129dab5-5474-4c62-80d5-43edd458d314,2,2026-06-13 16:23:50,Google Play
1,negative,negative,2,Touch n Go eWallet,en,This last updqte is a real mess. Cant find tng card and transactions section. All layout is changed . Its a big mess in main page.,64957311-e7d7-4896-903c-4db38bc84537,0,2026-06-12 17:21:05,Google Play
1,negative,negative,1,Touch n Go eWallet,ms,"saya ada pernah buat account tng,and saya sign dekat nombor lama, tapi saya lupa saya pakai account google yang mana,boleh tak bantu saya",45c0de3a-17d7-4fe5-9356-594df9c32304,0,2026-06-06 19:55:23,Google Play
1,negative,negative,1,Touch n Go eWallet,ms,"kurang puaskan, sebab akaun baru sudah buat, tapi dia pusingkan akaun yang lama, dah sampai sini jelah saya guna TNG ini😠😠😠",f3802f7d-dadb-4aea-9d5c-6a249743704e,0,2026-06-09 15:07:53,Google Play
1,negative,negative,1,Touch n Go eWallet,ms,"kenapa saya nak login ACC saya tidak dapat, dia nyatakan permintaan anda tidak berjaya.",38c98ed2-c453-4545-9933-f194cba1caaa,0,2026-06-20 13:06:58,Google Play
1,negative,negative,1,Touch n Go eWallet,en,"Horrible cs whatsapp for go invest principal, ending chat without follow up email | Always have scammy programs like Buzz that loves rugpull",17c9d994-906d-4760-8aca-1b321b6775be,0,2026-06-13 19:34:30,Google Play
1,negative,negative,1,Touch n Go eWallet,en,Just for transaction purpose. Rewards and point collected is not attractive.,109b6a43-ae88-4f13-a3a1-4de7283a5de4,0,2026-06-13 16:14:56,Google Play
1,negative,negative,2,Touch n Go eWallet,en,"Apps buffering took a shorter time before BUDI95, please look into this as it really affects payment speed.",ac08a578-5726-4ea7-836d-0742b9e827de,0,2026-04-27 06:25:14,Google Play
1,negative,negative,2,Touch n Go eWallet,en,"Subject: Dispute on Unauthorized Auto-Debit Transaction - RM29.90 ​Dear Touch 'n Go eWallet Support Team, ​I am writing to report an unauthorized auto-debit transaction of RM29.90 by the merchant ToolX Digital Limited, which occurred on 02/06/2026 at 8:30 PM. ​This is an unauthorized subscription that I did not sign up for. The merchant has made multiple failed billing attempts in the past due to insufficient balance, and they successfully deducted RM29.90 recently when my wallet was reloaded. ​",f47e14b3-7b18-46d3-9c9f-d49f9b49c60f,1,2026-06-05 21:07:09,Google Play
1,negative,negative,1,Touch n Go eWallet,en,haku bagi 1 bintang je lepas dia upgrade tng yg baru buln 5 2026 ni..nmpk mysahkn plak..button topup tol yg dulu ok je di homescreen..lps upgrde ntah mana2 dia letak laaa,28493ab2-1581-4f4f-9e8a-4d704d2ae2ef,1,2026-06-13 08:43:29,Google Play
1,negative,negative,2,Touch n Go eWallet,en,"I always face this issues and I don't understand why. theres always pending transaction in my ewallet for toll payment, although I always have sufficient balance in my nfc tngo card, its annoying seems like I have debt with tngo. please fix this error",18d8d607-25ac-4711-b7f9-f77de8278e33,0,2026-05-01 09:33:21,Google Play
1,negative,negative,1,Touch n Go eWallet,ms,saya punya akaun pun tak boleh buka dah lah duit saya ada dalam tu,bd6cc5fd-1137-4c9d-bdc5-a61121b463d8,0,2026-06-19 20:52:59,Google Play
1,negative,negative,2,Touch n Go eWallet,en,suka mkn duit orng bile main game die ape bnde ni,5a58bbfb-e5b3-4ff2-a46b-f2a719164ce5,0,2026-06-08 19:36:22,Google Play
1,negative,negative,2,Touch n Go eWallet,ms,akaun lama tak ada lagi sebab dh tukar nombor telefon.nak buat akaun baru tak dapat macam mana nak buat akaun baru.,805e9613-85ae-418c-9a1d-62e7ff786dc5,0,2026-05-17 12:51:41,Google Play
1,negative,negative,1,Touch n Go eWallet,en,"after update, with new ux, now it is not easy to find icon to reload tng..you just spam us with lot of rubbish..im wonder what type of programmer or web designer u hire..almost zero knowledge in user exp..fix this!!!",7a2d107a-be17-47f5-8218-82967be7ba48,0,2026-06-14 21:33:44,Google Play
1,negative,negative,1,Touch n Go eWallet,en,latest update theres no card optional to topup.. very difficult to topup card.. give us back button card infront UI,37853277-1d51-4bea-be9a-08416e2e4d2b,0,2026-06-15 06:58:51,Google Play
1,negative,negative,1,Touch n Go eWallet,ms,sy dh daftar lepas tu bila nk buka x boleh,7786bc73-7902-495e-82a7-72ca8af729d6,0,2026-06-14 18:03:34,Google Play
1,negative,negative,2,Touch n Go eWallet,ms,"password aku dah tulis betul tiba² dia cakap salah, tak pasal² kena tukar password dengan tunggu 3 jam",b672028d-00dc-45ea-8dab-71207b0acdb2,0,2026-02-13 23:16:58,Google Play
1,negative,negative,2,Touch n Go eWallet,en,"the app is okay, but when I was buying my prepaid through tng, I had 15 in it so I decided to brought Rm5 for 5days. they decided to deduct Rm10??? for no reason. mind telling me why?",772f5f73-d434-496a-b6dc-9fe4c56e3ad9,0,2026-05-24 19:21:04,Google Play
1,negative,negative,1,Touch n Go eWallet,ms,"kenapa aku dah log in pastu hujung hujung dia kata , (masalah telah berlaku, sila cuba lagi , sila semak dokumen anda), aku dah cuba banyak kali dah, daripada restore pasti download balik pun tak boleh. terpaksa bagi 1 bintang.",31f6e4a5-78ad-4339-b6db-2a9e4ac62903,0,2026-05-20 03:00:27,Google Play
1,negative,negative,2,Touch n Go eWallet,ms,masuk kan aplikasi yang tidak mau kena langgan lepas tu kena pay direct tiba tiba,315127d3-74bc-40e4-bec5-25c20fd9cd26,4,2026-02-21 07:38:43,Google Play
1,negative,negative,1,Touch n Go eWallet,en,Where is tng card options. Why did u remove. How to top up tng card then!!.... U show those useless stuff to us for what?,4e9348f7-709f-4e07-8b16-44a4121a3ccd,0,2026-06-18 14:47:04,Google Play
1,negative,negative,2,Touch n Go eWallet,ms,daftar dengan ID KTP indonesia mengapa tidak bisa selalu berulang dengan sahkan akun,7b3c6aa0-0499-4a9b-9d77-be37910b4314,0,2026-02-07 12:12:02,Google Play
1,negative,negative,1,Touch n Go eWallet,en,"boleh tak jangan rompak duit orang, letak kat tempat aku tak boleh nak gune, boleh tak jangan letak duit aku kat go plus sampai aku tak boleh makan sebab insufficient fund, bukan semua orang kaye",d1e13cd7-fbaf-4318-8924-e79fdc3ca376,0,2026-06-16 12:15:09,Google Play
1,negative,negative,1,Touch n Go eWallet,en,latest update worst,f17aa6c4-7201-4283-8468-ad26102ad963,0,2026-06-17 22:28:51,Google Play
1,negative,negative,1,Touch n Go eWallet,en,the verification takes ages come on there are many more user friendly apps,bf8109a5-0998-4534-99c6-e564531d0a18,0,2026-06-14 22:09:13,Google Play
1,negative,negative,1,Touch n Go eWallet,en,after update reload take so many time. before this instant reload easy,017cca2d-35d9-465a-8645-037d24ef08b1,0,2026-06-20 17:19:01,Google Play
1,negative,negative,2,Touch n Go eWallet,en,x boleh buke app,d25b28dc-12e8-441b-ab35-0c44dd9c3af3,0,2026-05-30 10:14:11,Google Play
1,negative,negative,1,Touch n Go eWallet,ms,Akaun tng saya kene rm5k abis ilang,7aa46b05-5be2-4a88-a7ce-e4af302f12be,0,2026-06-06 23:15:37,Google Play
1,negative,negative,2,Touch n Go eWallet,en,the system getting worse and I cannot use any ringgit in this app.... is getting worse by the second... I maybe not want to use this app anymore...,db4f0a78-d5b8-43a3-ba65-a1c9c242f9d0,0,2026-06-03 05:31:46,Google Play
1,negative,negative,2,Touch n Go eWallet,en,clustered & many pop-ups. the pop-up ads before i make payment is infuriating. im seriously considering other options,f3b60293-6537-48d2-a777-56a6e0a8a978,0,2026-06-13 22:22:16,Google Play
1,negative,negative,1,Touch n Go eWallet,en,"Tak cerdik punya developer applikasi ni...nak topup kad tng pun payah nak cari feature tu. Jual kad RFID, tadi nak topup dgn apps pun sukar.",31a10837-321d-4db7-9ad6-649ca80c8fb3,1,2026-06-12 12:59:30,Google Play
1,negative,negative,2,Touch n Go eWallet,en,X active skian lama,733daa0f-a7a5-433a-9f02-6b438f515ee4,0,2026-06-19 07:09:13,Google Play
1,negative,negative,2,Touch n Go eWallet,en,"A+Rewards can't purchase the vouchers with pop up T& C error issue like Reload Pin vouchers and Taobao vouchers from last night until now still not solved yet. Recently, A+ Reward purchase vouchers payment system also usually failed pop up E Wall payment method error. Why the Technical Support of the system can't detect the problems immediately and solved it immediately? poor support",956aa11d-7890-4e92-84ec-db5ce5a9f9cb,0,2026-05-24 16:06:33,Google Play
1,negative,negative,1,Touch n Go eWallet,en,it x log in or work efficiently.,42c820a5-85ba-4942-9986-cba0e6a653f6,0,2026-06-12 12:20:50,Google Play
1,negative,negative,2,Touch n Go eWallet,en,"The recent update makes it less convenient to view my eWallet balance. The app now prominently displays total assets across all TNG financial products, which may be useful for some users but is unnecessary for those who primarily use the app as an e-wallet. I preferred the previous interface, where the Wallet balance was shown by default and total assets were available under GoFinance. Please consider restoring this option to improve usability and privacy.",e414e316-02a7-4dfd-b8ec-69a3ea1d2fbe,6,2026-05-09 14:49:24,Google Play
1,negative,negative,1,Touch n Go eWallet,ms,"bodoh la korang ni,sial betul aku betul betul kecemasan nak bayar rumah sewa,so aku beli lah pin tng,tp lansung tak boleh hantar,ehh ikut suka kitorang lah nak buat apa dengan duit kitorang,yg korang ni memandai pula tak bagi transfer,ibarat korang mencuri duit pelanggan sial,dah masuk dalam apps korang lps tu korang pula yg atur kan apa yg boleh dan apa yg tak boleh dengan duit org??apa la bodoh sngt,dah kenapa pula aku beli pin tng dgn sampah ke bodoh?aku beli dgn duit hasil titik peluh aku,",f66c05a5-d7e8-4815-8bbf-daa1b13ecc6e,2,2026-06-06 15:23:22,Google Play
1,negative,negative,1,Touch n Go eWallet,ms,sye x dpt msuk guna no fon baru,1b251f55-8317-45d2-b4c5-29276e63c5f4,1,2026-05-31 13:10:26,Google Play
1,negative,negative,2,Touch n Go eWallet,ms,pulih tng saya ...susah n transfer duit,b065db85-13b2-4bc3-87f1-c05e3975b4bd,0,2026-01-12 13:55:59,Google Play
1,negative,negative,1,Touch n Go eWallet,ms,tolonglah time xda cash .harap duit dlm tng saja. masa 2 pulak akaun secure ntah ap lh......x bleh guna sma sekali......rasa mcm nak memaki smpi nenek moyang tng.....geram nya ak.....,863b6084-bb1c-4cbe-bd88-45b39cb14ab1,1,2026-06-09 00:50:14,Google Play
1,negative,negative,1,Touch n Go eWallet,ms,asal aku dah login tulis akun tidak berjaya tng ni bodoh ke,a9c0ad1b-604d-4360-a769-e6b117d816a1,0,2026-06-11 14:44:50,Google Play
1,negative,negative,1,MySejahtera,en,mysejahtera doesn't work on my samsung s24 ultra at all! Tried uninstall and reinstall few times also same,f8490c16-99ed-452b-95eb-3baa199d9f42,1,2026-04-22 00:20:49,Google Play
1,negative,negative,1,MySejahtera,ms,Loading teruk nak buat appointment pun tak boleh,4032be37-9bfe-498b-aca4-3f2d6fb4c302,0,2026-06-09 17:17:45,Google Play
1,negative,negative,2,MySejahtera,ms,Saya terluka kata laluan..tapi tak dapat apa-apa email atau masej untuk resit,81a6561e-bdeb-4fbf-a1b2-2920938b6e5b,37,2022-07-26 11:47:27,Google Play
1,negative,negative,1,MySejahtera,en,"tak tahu kenapa saya tak boleh nak buat appointment melalui mysejahtera. pergi kk pergigian, nurse guide install mydigital id then reinstall mysejahtera dan cuba nak link dgn mysejahtera, bila nak logout, tak response. dah restart phone, sama jugak tak response.. macam mana nak buat? contact no pun tak ada nak tanya dan rujuk.. help!!",8041ad79-4975-4325-acea-81c3138188f4,0,2026-04-24 18:32:49,Google Play
1,negative,negative,1,MySejahtera,ms,"mysejahtera rosak,saya punya vaksin covid terus hilang, saya punya",24837b8d-0091-4a3b-9ff4-18c1af538202,0,2026-03-06 21:37:43,Google Play
1,negative,negative,1,MySejahtera,en,Cannot login via Mydigital id. Try reset pass also cannot said doesn't match. Try register said already in system. Please help ASAP.,25b1c3ca-8dae-4d29-b3b5-3010fa5a09f4,0,2026-06-08 09:26:25,Google Play
1,negative,negative,1,MySejahtera,en,I can't use,6cb6e13d-7381-4d3d-a1f1-928808a047de,0,2026-04-19 04:32:07,Google Play
1,negative,negative,1,MySejahtera,ms,payah sudah saya log in susah juga mau masuk² apa ni. Tokong lah sikit,f6433f98-c502-48bd-969d-9e49deae41e9,1,2026-05-12 22:07:54,Google Play
1,negative,negative,2,MySejahtera,en,sometimes the facilities health not appear and all appointment are not available to book,c30dce16-2edb-472a-8008-dcd0d42e5ed4,0,2026-04-04 22:31:57,Google Play
1,negative,negative,1,MySejahtera,ms,"saya dah kemaskini mysejahtera, kenapa tak boleh tengok bahagian profile",f495ca5e-e17c-41ce-bdcf-a3b07fbb7409,0,2026-01-02 18:01:48,Google Play
1,negative,negative,1,MySejahtera,ms,meyusah org..cari sijil vaksin tak jumpa jumpa.,6acb4a5e-91a9-40b8-9d10-4e1fb8760759,2,2025-09-02 19:53:50,Google Play
1,negative,negative,1,MySejahtera,en,apps tak boleh sign in dgn myDigital id.. FIX IT NOW !!!,3ec45fa6-1f12-4384-a850-1870f3bb1b4c,0,2026-05-05 19:53:58,Google Play
1,negative,negative,2,MySejahtera,en,Ada apps da bagus da. Tp sistem tk updated. Vacine dah amik tkde rekod. Lab test tak masuk. Belum cerita pasal booking system. Nak booking xde slot. Bila call klinik ada je kosong. Tak sycronize langsung.,1d2eca60-6016-47c2-b530-6bcd6833de06,0,2025-01-27 03:49:05,Google Play
1,negative,negative,1,MySejahtera,ms,"Susah nak tukor id baru, yang id lama dah hilang",b1c7c870-820a-4442-85ce-febd89f414a4,0,2025-09-26 18:05:37,Google Play
1,negative,negative,1,MySejahtera,en,"i can't even book for appointment. i keep click on my name for booking but nothing keluar. its been a months, i have report on helpdesk but nothing change. im sick of this !!",f83d72d0-168a-4d78-8c18-d53b7b302c75,0,2026-03-13 05:25:38,Google Play
1,negative,negative,2,MySejahtera,ms,tak boleh tekan nama untuk buat temu janji 😑,19861ef1-9d4e-4ac2-a40b-fa2ebee1487b,0,2026-06-08 20:27:13,Google Play
1,negative,negative,1,MySejahtera,en,macam bodoh takleh login,dffca5d5-be4d-4075-b2f4-5dd569ed72bc,0,2026-06-11 12:32:18,Google Play
1,negative,negative,2,MySejahtera,ms,saya nak buat temujanji pergigian. hari tu boleh je. sekarang semua penuh sampai 2029 pula tu pun penuh. betul atau x ne. adoii biar betul,e7c60790-8b8b-43cd-96a3-a5b675b36fb4,52,2026-05-20 20:49:57,Google Play
1,negative,negative,2,MySejahtera,ms,dah hampir 3 tahun tak dapat akses,bb71549c-0efc-4f1b-8cd5-641435ca0b97,4,2025-06-27 15:30:35,Google Play
1,negative,negative,2,MySejahtera,en,It's great for booking an appointment but the QR code scanner from the apps doesn't work well on my phone so I have to manually scan the QR outside the app 🫩,273ae874-7d8d-4e0a-bdbe-09f943a14cda,0,2026-05-04 08:24:27,Google Play
1,negative,negative,2,MySejahtera,ms,Napa mysejater skrg xfuntion buka keluar putih je ingtkn sbb fon wat dkt fon lain pn sma... Org lain nk daftar letak keputusan swep test pn sma kluar putih,287ba470-935b-4bd1-a6ef-40d2aabb743c,2,2022-11-16 13:31:43,Google Play
1,negative,negative,2,MySejahtera,en,i have sign in but when I open the app everything is white nothing on the display,6156b15e-83a9-4966-8c99-b54248f5e44b,0,2025-12-22 04:43:01,Google Play
1,negative,negative,2,MySejahtera,en,"I dont know why, but this app ,after updating, it didn't work anymore. when i want to make an appointment from here to go to clinic, it didn't show my name anymore. When i enter the appointment, it just looks like loading for the entire time.. even though my internet is fast.. ill try using wifi, but it just the same.. please fix this problem. I hve tried to uninstall and reinstall again, but it doesn't work either..please fix it asap..... Tq",23906935-35fd-4a63-ac2d-1b4cbf357456,4,2025-02-28 13:54:48,Google Play
1,negative,negative,2,MySejahtera,ms,Dah bnyk kali nak tekan kata laluan mesej tak sampai²,675ce792-a50e-4d93-ba5e-1565a1ab0f3e,6,2022-10-25 19:12:44,Google Play
1,negative,negative,1,MySejahtera,en,Awful. Next available slots for outpatient treatment is 1 month away. Good luck if you are sick or in pain. Brainless system. For whom is this system created for anyway? Fortune tellers who are able to predict their illness one month in advance?!,bc1a6c66-8126-497f-ac08-17a12d591050,0,2026-02-14 15:51:47,Google Play
1,negative,negative,2,MySejahtera,ms,Aq vaksin dio tulis x vaksin lagi,6f330dab-9e3e-4a20-8456-19743a2a3b20,0,2022-04-23 16:07:39,Google Play
1,negative,negative,2,MySejahtera,en,After I got the app back I don't know where to upload and update my covid test..... Someone please help me n show me thanks,046789b0-a69a-4fe5-a7ab-f4ca239f50ac,0,2024-07-31 18:41:36,Google Play
1,negative,negative,2,MySejahtera,en,Appointment option x function. loading all the time,0ebb710c-fc2a-441f-b2cc-b8f33f2b8052,1,2024-01-08 03:39:44,Google Play
1,negative,negative,2,MySejahtera,en,Frequent updates that do nothing to add to the user experience.,ddad5491-c452-44c6-a0ee-f557b6174aab,0,2025-04-03 11:56:33,Google Play
1,negative,negative,1,MySejahtera,en,"Horrible app where nothing works. A sure sign that KKM is collapsing, but no one in power really cares.",4c466fe7-a3ad-4487-8efe-2e7a86d0a689,0,2026-03-03 09:39:59,Google Play
1,negative,negative,2,MySejahtera,en,saya sekarang duduk KL nk balik nanti nk check gigi nk buat appointment check gigi di Kelantan search tk keluar apa pon search Kelantan pon xde keluar tkkan xde klinik gigi kt Kelantan,b4380870-cce2-4439-a3e2-0a2b48a9a3e6,0,2025-06-18 19:07:14,Google Play
